State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Odisha,NAYAGARH,1999,Rabi       ,Maize,40.00,50.00
Odisha,NAYAGARH,1999,Rabi       ,Moong(Green Gram),38160.00,15950.00
Odisha,NAYAGARH,1999,Rabi       ,Ragi,30.00,20.00
Odisha,NAYAGARH,1999,Rabi       ,Rapeseed &Mustard,3170.00,1340.00
Odisha,NAYAGARH,1999,Rabi       ,Sesamum,1350.00,590.00
Odisha,NAYAGARH,1999,Rabi       ,Sunflower,480.00,230.00
Odisha,NAYAGARH,1999,Rabi       ,Urad,8280.00,3530.00
Odisha,NAYAGARH,1999,Rabi       ,Wheat,170.00,270.00
Odisha,NAYAGARH,1999,Summer     ,Rice,1030.00,2120.00
Odisha,NAYAGARH,1999,Whole Year ,Onion,740.00,3250.00
Odisha,NAYAGARH,1999,Whole Year ,Potato,20.00,130.00
Odisha,NAYAGARH,1999,Whole Year ,Sannhamp,130.00,360.00
Odisha,NAYAGARH,1999,Winter     ,Rice,94000.00,66000.00
Odisha,NAYAGARH,1999,Winter     ,Sugarcane,3000.00,227190.00
Odisha,NAYAGARH,2000,Autumn     ,Rice,2790.00,2830.00
Odisha,NAYAGARH,2000,Kharif     ,Arhar/Tur,1350.00,860.00
Odisha,NAYAGARH,2000,Kharif     ,Castor seed,80.00,50.00
Odisha,NAYAGARH,2000,Kharif     ,Cotton(lint),40.00,60.00
Odisha,NAYAGARH,2000,Kharif     ,Dry ginger,130.00,230.00
Odisha,NAYAGARH,2000,Kharif     ,Groundnut,353.00,266.30
Odisha,NAYAGARH,2000,Kharif     ,Horse-gram,1529.00,316.50
Odisha,NAYAGARH,2000,Kharif     ,Jowar,90.00,70.00
Odisha,NAYAGARH,2000,Kharif     ,Jute,20.00,80.00
Odisha,NAYAGARH,2000,Kharif     ,Maize,606.00,556.70
Odisha,NAYAGARH,2000,Kharif     ,Mesta,460.00,1890.00
Odisha,NAYAGARH,2000,Kharif     ,Moong(Green Gram),17449.00,2722.30
Odisha,NAYAGARH,2000,Kharif     ,Other Kharif pulses,230.00,130.00
Odisha,NAYAGARH,2000,Kharif     ,Ragi,411.00,241.60
Odisha,NAYAGARH,2000,Kharif     ,Sesamum,1122.00,195.10
Odisha,NAYAGARH,2000,Kharif     ,Small millets,130.00,80.00
Odisha,NAYAGARH,2000,Kharif     ,Urad,3863.00,641.10
Odisha,NAYAGARH,2000,Rabi       ,Castor seed,70.00,40.00
Odisha,NAYAGARH,2000,Rabi       ,Gram,50.00,40.00
Odisha,NAYAGARH,2000,Rabi       ,Linseed,230.00,100.00
Odisha,NAYAGARH,2000,Rabi       ,Other  Rabi pulses,55.00,20.00
Odisha,NAYAGARH,2000,Rabi       ,Rapeseed &Mustard,378.00,45.00
Odisha,NAYAGARH,2000,Rabi       ,Sunflower,210.00,130.00
Odisha,NAYAGARH,2000,Rabi       ,Wheat,22.00,31.10
Odisha,NAYAGARH,2000,Summer     ,Rice,260.00,370.00
Odisha,NAYAGARH,2000,Whole Year ,Coriander,130.00,60.00
Odisha,NAYAGARH,2000,Whole Year ,Dry chillies,240.00,190.00
Odisha,NAYAGARH,2000,Whole Year ,Garlic,220.00,670.00
Odisha,NAYAGARH,2000,Whole Year ,Onion,350.00,1750.00
Odisha,NAYAGARH,2000,Whole Year ,Potato,33.00,303.80
Odisha,NAYAGARH,2000,Whole Year ,Sannhamp,80.00,370.00
Odisha,NAYAGARH,2000,Whole Year ,Sugarcane,2356.00,145393.00
Odisha,NAYAGARH,2000,Whole Year ,Sweet potato,120.00,1040.00
Odisha,NAYAGARH,2000,Whole Year ,Turmeric,230.00,570.00
Odisha,NAYAGARH,2000,Winter     ,Rice,95570.00,110450.00
Odisha,NAYAGARH,2001,Kharif     ,Arhar/Tur,1390.00,1780.00
Odisha,NAYAGARH,2001,Kharif     ,Castor seed,80.00,50.00
Odisha,NAYAGARH,2001,Kharif     ,Dry ginger,150.00,270.00
Odisha,NAYAGARH,2001,Kharif     ,Groundnut,408.00,259.40
Odisha,NAYAGARH,2001,Kharif     ,Horse-gram,2535.00,811.20
Odisha,NAYAGARH,2001,Kharif     ,Jowar,80.00,70.00
Odisha,NAYAGARH,2001,Kharif     ,Maize,612.00,290.60
Odisha,NAYAGARH,2001,Kharif     ,Moong(Green Gram),27281.00,6192.80
Odisha,NAYAGARH,2001,Kharif     ,Ragi,314.00,180.90
Odisha,NAYAGARH,2001,Kharif     ,Rice,106000.00,174000.00
Odisha,NAYAGARH,2001,Kharif     ,Sesamum,953.00,208.30
Odisha,NAYAGARH,2001,Kharif     ,Small millets,160.00,100.00
Odisha,NAYAGARH,2001,Kharif     ,Urad,5265.00,1200.60
Odisha,NAYAGARH,2001,Rabi       ,Castor seed,80.00,50.00
Odisha,NAYAGARH,2001,Rabi       ,Gram,90.00,50.00
Odisha,NAYAGARH,2001,Rabi       ,Linseed,450.00,200.00
Odisha,NAYAGARH,2001,Rabi       ,Other  Rabi pulses,180.00,80.00
Odisha,NAYAGARH,2001,Rabi       ,Rapeseed &Mustard,501.00,60.60
Odisha,NAYAGARH,2001,Rabi       ,Safflower,50.00,20.00
Odisha,NAYAGARH,2001,Rabi       ,Sunflower,390.00,250.00
Odisha,NAYAGARH,2001,Rabi       ,Wheat,1.00,.10
Odisha,NAYAGARH,2001,Whole Year ,Coriander,140.00,70.00
Odisha,NAYAGARH,2001,Whole Year ,Dry chillies,280.00,240.00
Odisha,NAYAGARH,2001,Whole Year ,Garlic,260.00,820.00
Odisha,NAYAGARH,2001,Whole Year ,Onion,460.00,2990.00
Odisha,NAYAGARH,2001,Whole Year ,Potato,12.00,119.90
Odisha,NAYAGARH,2001,Whole Year ,Sugarcane,1443.00,80737.30
Odisha,NAYAGARH,2001,Whole Year ,Sweet potato,140.00,1140.00
Odisha,NAYAGARH,2001,Whole Year ,Turmeric,250.00,620.00
Odisha,NAYAGARH,2002,Kharif     ,Arhar/Tur,1280.00,1550.00
Odisha,NAYAGARH,2002,Kharif     ,Bajra,150.00,100.00
Odisha,NAYAGARH,2002,Kharif     ,Castor seed,60.00,30.00
Odisha,NAYAGARH,2002,Kharif     ,Dry ginger,860.00,1570.00
Odisha,NAYAGARH,2002,Kharif     ,Groundnut,351.00,309.80
Odisha,NAYAGARH,2002,Kharif     ,Horse-gram,1608.00,352.20
Odisha,NAYAGARH,2002,Kharif     ,Jowar,80.00,60.00
Odisha,NAYAGARH,2002,Kharif     ,Maize,417.00,325.30
Odisha,NAYAGARH,2002,Kharif     ,Moong(Green Gram),14667.00,2390.80
Odisha,NAYAGARH,2002,Kharif     ,Other Kharif pulses,480.00,270.00
Odisha,NAYAGARH,2002,Kharif     ,Ragi,135.00,61.60
Odisha,NAYAGARH,2002,Kharif     ,Rice,100000.00,62000.00
Odisha,NAYAGARH,2002,Kharif     ,Sesamum,828.00,112.40
Odisha,NAYAGARH,2002,Kharif     ,Urad,3494.00,577.80
Odisha,NAYAGARH,2002,Rabi       ,Castor seed,30.00,20.00
Odisha,NAYAGARH,2002,Rabi       ,Gram,100.00,30.00
Odisha,NAYAGARH,2002,Rabi       ,Linseed,710.00,120.00
Odisha,NAYAGARH,2002,Rabi       ,Other  Rabi pulses,2220.00,610.00
Odisha,NAYAGARH,2002,Rabi       ,Rapeseed &Mustard,314.00,36.40
Odisha,NAYAGARH,2002,Rabi       ,Safflower,10.00,10.00
Odisha,NAYAGARH,2002,Rabi       ,Sunflower,100.00,60.00
Odisha,NAYAGARH,2002,Rabi       ,Wheat,3.00,2.00
Odisha,NAYAGARH,2002,Whole Year ,Coriander,220.00,100.00
Odisha,NAYAGARH,2002,Whole Year ,Dry chillies,810.00,690.00
Odisha,NAYAGARH,2002,Whole Year ,Garlic,240.00,760.00
Odisha,NAYAGARH,2002,Whole Year ,Onion,470.00,3070.00
Odisha,NAYAGARH,2002,Whole Year ,Potato,20.00,139.60
Odisha,NAYAGARH,2002,Whole Year ,Sugarcane,1861.00,106385.90
Odisha,NAYAGARH,2002,Whole Year ,Sweet potato,250.00,2000.00
Odisha,NAYAGARH,2002,Whole Year ,Turmeric,2800.00,5940.00
Odisha,NAYAGARH,2003,Kharif     ,Arhar/Tur,1340.00,820.00
Odisha,NAYAGARH,2003,Kharif     ,Castor seed,50.00,20.00
Odisha,NAYAGARH,2003,Kharif     ,Dry ginger,460.00,840.00
Odisha,NAYAGARH,2003,Kharif     ,Groundnut,270.00,281.30
Odisha,NAYAGARH,2003,Kharif     ,Horse-gram,2248.00,698.00
Odisha,NAYAGARH,2003,Kharif     ,Jowar,130.00,50.00
Odisha,NAYAGARH,2003,Kharif     ,Maize,501.00,420.40
Odisha,NAYAGARH,2003,Kharif     ,Moong(Green Gram),28806.00,6711.80
Odisha,NAYAGARH,2003,Kharif     ,Other Kharif pulses,540.00,310.00
Odisha,NAYAGARH,2003,Kharif     ,Ragi,97.00,54.60
Odisha,NAYAGARH,2003,Kharif     ,Rice,97000.00,154000.00
Odisha,NAYAGARH,2003,Kharif     ,Sesamum,891.00,156.30
Odisha,NAYAGARH,2003,Kharif     ,Small millets,220.00,130.00
Odisha,NAYAGARH,2003,Kharif     ,Urad,7238.00,1638.20
Odisha,NAYAGARH,2003,Rabi       ,Castor seed,30.00,20.00
Odisha,NAYAGARH,2003,Rabi       ,Gram,80.00,30.00
Odisha,NAYAGARH,2003,Rabi       ,Linseed,820.00,190.00
Odisha,NAYAGARH,2003,Rabi       ,Other  Rabi pulses,310.00,150.00
Odisha,NAYAGARH,2003,Rabi       ,Rapeseed &Mustard,494.00,82.50
Odisha,NAYAGARH,2003,Rabi       ,Safflower,10.00,10.00
Odisha,NAYAGARH,2003,Rabi       ,Sunflower,130.00,80.00
Odisha,NAYAGARH,2003,Rabi       ,Wheat,40.00,74.30
Odisha,NAYAGARH,2003,Whole Year ,Coriander,220.00,100.00
Odisha,NAYAGARH,2003,Whole Year ,Dry chillies,510.00,430.00
Odisha,NAYAGARH,2003,Whole Year ,Garlic,240.00,750.00
Odisha,NAYAGARH,2003,Whole Year ,Onion,450.00,2930.00
Odisha,NAYAGARH,2003,Whole Year ,Potato,28.00,160.90
Odisha,NAYAGARH,2003,Whole Year ,Sugarcane,2810.00,161892.50
Odisha,NAYAGARH,2003,Whole Year ,Sweet potato,250.00,2050.00
Odisha,NAYAGARH,2003,Whole Year ,Turmeric,2740.00,5800.00
Odisha,NAYAGARH,2004,Autumn     ,Groundnut,180.00,94.90
Odisha,NAYAGARH,2004,Autumn     ,Maize,439.00,407.30
Odisha,NAYAGARH,2004,Autumn     ,Ragi,67.00,35.20
Odisha,NAYAGARH,2004,Autumn     ,Rice,2000.00,2000.00
Odisha,NAYAGARH,2004,Autumn     ,Urad,9.00,2.10
Odisha,NAYAGARH,2004,Kharif     ,Bajra,48.00,18.00
Odisha,NAYAGARH,2004,Kharif     ,Castor seed,55.00,20.00
Odisha,NAYAGARH,2004,Kharif     ,Dry ginger,486.00,889.00
Odisha,NAYAGARH,2004,Kharif     ,Jowar,48.00,18.00
Odisha,NAYAGARH,2004,Kharif     ,Small millets,138.00,84.00
Odisha,NAYAGARH,2004,Rabi       ,Castor seed,21.00,10.00
Odisha,NAYAGARH,2004,Rabi       ,Gram,102.00,35.00
Odisha,NAYAGARH,2004,Rabi       ,Linseed,590.00,146.00
Odisha,NAYAGARH,2004,Rabi       ,Other  Rabi pulses,297.00,146.00
Odisha,NAYAGARH,2004,Rabi       ,Safflower,12.00,5.00
Odisha,NAYAGARH,2004,Rabi       ,Sunflower,220.00,134.00
Odisha,NAYAGARH,2004,Summer     ,Groundnut,68.00,86.80
Odisha,NAYAGARH,2004,Summer     ,Horse-gram,1.00,
Odisha,NAYAGARH,2004,Summer     ,Maize,10.00,17.30
Odisha,NAYAGARH,2004,Summer     ,Sesamum,64.00,10.20
Odisha,NAYAGARH,2004,Summer     ,Wheat,5.00,12.20
Odisha,NAYAGARH,2004,Whole Year ,Coriander,261.00,118.00
Odisha,NAYAGARH,2004,Whole Year ,Dry chillies,535.00,450.00
Odisha,NAYAGARH,2004,Whole Year ,Garlic,243.00,771.00
Odisha,NAYAGARH,2004,Whole Year ,Onion,530.00,3459.00
Odisha,NAYAGARH,2004,Whole Year ,Sweet potato,258.00,2121.00
Odisha,NAYAGARH,2004,Whole Year ,Turmeric,2584.00,5479.00
Odisha,NAYAGARH,2004,Winter     ,Groundnut,109.00,96.20
Odisha,NAYAGARH,2004,Winter     ,Horse-gram,1548.00,376.20
Odisha,NAYAGARH,2004,Winter     ,Moong(Green Gram),19254.00,3966.30
Odisha,NAYAGARH,2004,Winter     ,Potato,16.00,96.40
Odisha,NAYAGARH,2004,Winter     ,Rapeseed &Mustard,275.00,33.00
Odisha,NAYAGARH,2004,Winter     ,Rice,93000.00,118000.00
Odisha,NAYAGARH,2004,Winter     ,Sesamum,593.00,106.10
Odisha,NAYAGARH,2004,Winter     ,Sugarcane,1462.00,89233.20
Odisha,NAYAGARH,2004,Winter     ,Urad,5588.00,1072.90
Odisha,NAYAGARH,2005,Autumn     ,Groundnut,343.00,231.90
Odisha,NAYAGARH,2005,Autumn     ,Maize,574.00,627.10
Odisha,NAYAGARH,2005,Autumn     ,Ragi,62.00,39.40
Odisha,NAYAGARH,2005,Autumn     ,Rice,2000.00,2000.00
Odisha,NAYAGARH,2005,Autumn     ,Sesamum,1.00,.20
Odisha,NAYAGARH,2005,Autumn     ,Urad,51.00,16.50
Odisha,NAYAGARH,2005,Summer     ,Groundnut,65.00,129.70
Odisha,NAYAGARH,2005,Summer     ,Horse-gram,1.00,.10
Odisha,NAYAGARH,2005,Summer     ,Maize,3.00,4.40
Odisha,NAYAGARH,2005,Summer     ,Sesamum,191.00,39.70
Odisha,NAYAGARH,2005,Summer     ,Wheat,4.00,3.10
Odisha,NAYAGARH,2005,Winter     ,Groundnut,118.00,90.20
Odisha,NAYAGARH,2005,Winter     ,Horse-gram,2326.00,662.90
Odisha,NAYAGARH,2005,Winter     ,Moong(Green Gram),30460.00,5665.60
Odisha,NAYAGARH,2005,Winter     ,Potato,17.00,143.30
Odisha,NAYAGARH,2005,Winter     ,Ragi,1.00,.30
Odisha,NAYAGARH,2005,Winter     ,Rapeseed &Mustard,492.00,57.60
Odisha,NAYAGARH,2005,Winter     ,Rice,98000.00,156000.00
Odisha,NAYAGARH,2005,Winter     ,Sesamum,648.00,97.20
Odisha,NAYAGARH,2005,Winter     ,Sugarcane,2522.00,150429.70
Odisha,NAYAGARH,2005,Winter     ,Urad,7280.00,1536.10
Odisha,NAYAGARH,2006,Autumn     ,Groundnut,251.00,162.90
Odisha,NAYAGARH,2006,Autumn     ,Maize,521.00,455.30
Odisha,NAYAGARH,2006,Autumn     ,Ragi,117.00,64.20
Odisha,NAYAGARH,2006,Autumn     ,Rice,2000.00,2000.00
Odisha,NAYAGARH,2006,Autumn     ,Sesamum,4.00,.50
Odisha,NAYAGARH,2006,Autumn     ,Urad,27.00,6.60
Odisha,NAYAGARH,2006,Summer     ,Groundnut,59.00,60.90
Odisha,NAYAGARH,2006,Summer     ,Maize,47.00,74.40
Odisha,NAYAGARH,2006,Summer     ,Moong(Green Gram),1.00,
Odisha,NAYAGARH,2006,Summer     ,Sesamum,526.00,84.20
Odisha,NAYAGARH,2006,Summer     ,Wheat,3.00,2.60
Odisha,NAYAGARH,2006,Winter     ,Groundnut,109.00,113.60
Odisha,NAYAGARH,2006,Winter     ,Horse-gram,2205.00,632.80
Odisha,NAYAGARH,2006,Winter     ,Moong(Green Gram),23585.00,5117.90
Odisha,NAYAGARH,2006,Winter     ,Potato,15.00,130.90
Odisha,NAYAGARH,2006,Winter     ,Rapeseed &Mustard,569.00,64.30
Odisha,NAYAGARH,2006,Winter     ,Rice,100000.00,149000.00
Odisha,NAYAGARH,2006,Winter     ,Sesamum,888.00,148.30
Odisha,NAYAGARH,2006,Winter     ,Sugarcane,3336.00,235064.60
Odisha,NAYAGARH,2006,Winter     ,Urad,6357.00,1621.00
Odisha,NAYAGARH,2007,Autumn     ,Groundnut,219.00,177.60
Odisha,NAYAGARH,2007,Autumn     ,Maize,536.00,598.30
Odisha,NAYAGARH,2007,Autumn     ,Ragi,179.00,114.00
Odisha,NAYAGARH,2007,Autumn     ,Rice,2000.00,2000.00
Odisha,NAYAGARH,2007,Autumn     ,Sesamum,1.00,.30
Odisha,NAYAGARH,2007,Autumn     ,Urad,36.00,16.80
Odisha,NAYAGARH,2007,Summer     ,Groundnut,48.00,52.10
Odisha,NAYAGARH,2007,Summer     ,Horse-gram,6.00,1.50
Odisha,NAYAGARH,2007,Summer     ,Maize,11.00,17.20
Odisha,NAYAGARH,2007,Summer     ,Sesamum,433.00,78.80
Odisha,NAYAGARH,2007,Summer     ,Wheat,8.00,12.20
Odisha,NAYAGARH,2007,Winter     ,Groundnut,252.00,331.10
Odisha,NAYAGARH,2007,Winter     ,Horse-gram,1763.00,481.30
Odisha,NAYAGARH,2007,Winter     ,Moong(Green Gram),22342.00,4915.20
Odisha,NAYAGARH,2007,Winter     ,Potato,26.00,185.80
Odisha,NAYAGARH,2007,Winter     ,Rapeseed &Mustard,411.00,46.40
Odisha,NAYAGARH,2007,Winter     ,Rice,94000.00,172000.00
Odisha,NAYAGARH,2007,Winter     ,Sesamum,601.00,94.40
Odisha,NAYAGARH,2007,Winter     ,Sugarcane,2840.00,177948.70
Odisha,NAYAGARH,2007,Winter     ,Urad,5832.00,1265.50
Odisha,NAYAGARH,2008,Autumn     ,Groundnut,226.00,185.50
Odisha,NAYAGARH,2008,Autumn     ,Maize,496.00,551.80
Odisha,NAYAGARH,2008,Autumn     ,Ragi,208.00,132.10
Odisha,NAYAGARH,2008,Autumn     ,Rice,1000.00,2000.00
Odisha,NAYAGARH,2008,Autumn     ,Urad,28.00,8.30
Odisha,NAYAGARH,2008,Summer     ,Groundnut,42.00,47.70
Odisha,NAYAGARH,2008,Summer     ,Maize,17.00,28.00
Odisha,NAYAGARH,2008,Summer     ,Sesamum,198.00,52.30
Odisha,NAYAGARH,2008,Summer     ,Wheat,8.00,6.60
Odisha,NAYAGARH,2008,Winter     ,Groundnut,325.00,444.30
Odisha,NAYAGARH,2008,Winter     ,Horse-gram,1584.00,462.50
Odisha,NAYAGARH,2008,Winter     ,Maize,5.00,6.20
Odisha,NAYAGARH,2008,Winter     ,Moong(Green Gram),18564.00,4362.50
Odisha,NAYAGARH,2008,Winter     ,Potato,10.00,56.10
Odisha,NAYAGARH,2008,Winter     ,Ragi,33.00,6.70
Odisha,NAYAGARH,2008,Winter     ,Rapeseed &Mustard,457.00,50.70
Odisha,NAYAGARH,2008,Winter     ,Rice,93000.00,129000.00
Odisha,NAYAGARH,2008,Winter     ,Sesamum,693.00,110.90
Odisha,NAYAGARH,2008,Winter     ,Sugarcane,1910.00,122278.20
Odisha,NAYAGARH,2008,Winter     ,Urad,5050.00,1282.70
Odisha,NAYAGARH,2009,Autumn     ,Groundnut,86.00,87.50
Odisha,NAYAGARH,2009,Autumn     ,Maize,446.00,447.20
Odisha,NAYAGARH,2009,Autumn     ,Moong(Green Gram),1.00,.30
Odisha,NAYAGARH,2009,Autumn     ,Ragi,194.00,112.70
Odisha,NAYAGARH,2009,Autumn     ,Rice,1000.00,2000.00
Odisha,NAYAGARH,2009,Autumn     ,Urad,66.00,23.30
Odisha,NAYAGARH,2009,Summer     ,Groundnut,71.00,101.40
Odisha,NAYAGARH,2009,Summer     ,Maize,5.00,17.60
Odisha,NAYAGARH,2009,Summer     ,Sesamum,110.00,21.60
Odisha,NAYAGARH,2009,Summer     ,Wheat,2.00,4.00
Odisha,NAYAGARH,2009,Winter     ,Groundnut,51.00,64.10
Odisha,NAYAGARH,2009,Winter     ,Horse-gram,1935.00,611.50
Odisha,NAYAGARH,2009,Winter     ,Moong(Green Gram),32102.00,7511.90
Odisha,NAYAGARH,2009,Winter     ,Potato,8.00,86.70
Odisha,NAYAGARH,2009,Winter     ,Ragi,8.00,5.90
Odisha,NAYAGARH,2009,Winter     ,Rapeseed &Mustard,388.00,61.30
Odisha,NAYAGARH,2009,Winter     ,Rice,101000.00,153000.00
Odisha,NAYAGARH,2009,Winter     ,Sesamum,771.00,151.90
Odisha,NAYAGARH,2009,Winter     ,Sugarcane,1311.00,87395.20
Odisha,NAYAGARH,2009,Winter     ,Urad,6379.00,1428.90
Odisha,NAYAGARH,2010,Autumn     ,Groundnut,77.00,78.60
Odisha,NAYAGARH,2010,Autumn     ,Maize,629.00,983.90
Odisha,NAYAGARH,2010,Autumn     ,Ragi,148.00,107.70
Odisha,NAYAGARH,2010,Autumn     ,Rice,2000.00,3000.00
Odisha,NAYAGARH,2010,Autumn     ,Sesamum,5.00,1.70
Odisha,NAYAGARH,2010,Autumn     ,Urad,50.00,10.30
Odisha,NAYAGARH,2010,Summer     ,Groundnut,5.00,6.00
Odisha,NAYAGARH,2010,Summer     ,Horse-gram,8.00,2.80
Odisha,NAYAGARH,2010,Summer     ,Maize,22.00,36.70
Odisha,NAYAGARH,2010,Summer     ,Moong(Green Gram),13915.00,2629.90
Odisha,NAYAGARH,2010,Summer     ,Ragi,1.00,1.20
Odisha,NAYAGARH,2010,Summer     ,Sesamum,159.00,35.10
Odisha,NAYAGARH,2010,Summer     ,Urad,333.00,79.90
Odisha,NAYAGARH,2010,Summer     ,Wheat,3.00,1.90
Odisha,NAYAGARH,2010,Winter     ,Groundnut,174.00,215.90
Odisha,NAYAGARH,2010,Winter     ,Horse-gram,2275.00,718.90
Odisha,NAYAGARH,2010,Winter     ,Moong(Green Gram),11320.00,2603.60
Odisha,NAYAGARH,2010,Winter     ,Potato,2.00,18.20
Odisha,NAYAGARH,2010,Winter     ,Ragi,5.00,4.10
Odisha,NAYAGARH,2010,Winter     ,Rapeseed &Mustard,410.00,46.30
Odisha,NAYAGARH,2010,Winter     ,Rice,92000.00,153000.00
Odisha,NAYAGARH,2010,Winter     ,Sesamum,499.00,116.80
Odisha,NAYAGARH,2010,Winter     ,Sugarcane,2533.00,164979.40
Odisha,NAYAGARH,2010,Winter     ,Urad,5344.00,1111.60
Odisha,NAYAGARH,2011,Autumn     ,Groundnut,96.00,104.90
Odisha,NAYAGARH,2011,Autumn     ,Maize,600.00,982.10
Odisha,NAYAGARH,2011,Autumn     ,Ragi,124.00,82.20
Odisha,NAYAGARH,2011,Autumn     ,Rice,1000.00,1000.00
Odisha,NAYAGARH,2011,Summer     ,Groundnut,7.00,10.70
Odisha,NAYAGARH,2011,Summer     ,Horse-gram,1.00,.10
Odisha,NAYAGARH,2011,Summer     ,Maize,1.00,1.50
Odisha,NAYAGARH,2011,Summer     ,Moong(Green Gram),2650.00,230.60
Odisha,NAYAGARH,2011,Summer     ,Sesamum,362.00,54.70
Odisha,NAYAGARH,2011,Summer     ,Urad,2.00,.30
Odisha,NAYAGARH,2011,Summer     ,Wheat,1.00,1.00
Odisha,NAYAGARH,2011,Winter     ,Groundnut,149.00,185.80
Odisha,NAYAGARH,2011,Winter     ,Horse-gram,844.00,195.00
Odisha,NAYAGARH,2011,Winter     ,Maize,1.00,1.10
Odisha,NAYAGARH,2011,Winter     ,Moong(Green Gram),5295.00,963.70
Odisha,NAYAGARH,2011,Winter     ,Potato,5.00,41.30
Odisha,NAYAGARH,2011,Winter     ,Rapeseed &Mustard,161.00,17.40
Odisha,NAYAGARH,2011,Winter     ,Rice,85000.00,54000.00
Odisha,NAYAGARH,2011,Winter     ,Sesamum,189.00,33.80
Odisha,NAYAGARH,2011,Winter     ,Sugarcane,2375.00,144799.00
Odisha,NAYAGARH,2011,Winter     ,Urad,3039.00,477.10
Odisha,NAYAGARH,2012,Autumn     ,Groundnut,71.00,99.30
Odisha,NAYAGARH,2012,Autumn     ,Maize,374.00,490.40
Odisha,NAYAGARH,2012,Autumn     ,Ragi,93.00,55.30
Odisha,NAYAGARH,2012,Autumn     ,Rice,1000.00,1000.00
Odisha,NAYAGARH,2012,Summer     ,Groundnut,2.00,2.70
Odisha,NAYAGARH,2012,Summer     ,Maize,3.00,2.00
Odisha,NAYAGARH,2012,Summer     ,Moong(Green Gram),8.00,2.50
Odisha,NAYAGARH,2012,Summer     ,Rice,209000.00,
Odisha,NAYAGARH,2012,Summer     ,Sesamum,19.00,3.00
Odisha,NAYAGARH,2012,Winter     ,Groundnut,106.00,161.90
Odisha,NAYAGARH,2012,Winter     ,Horse-gram,1559.00,522.30
Odisha,NAYAGARH,2012,Winter     ,Moong(Green Gram),26575.00,8291.40
Odisha,NAYAGARH,2012,Winter     ,Potato,3.00,22.10
Odisha,NAYAGARH,2012,Winter     ,Rapeseed &Mustard,293.00,46.60
Odisha,NAYAGARH,2012,Winter     ,Rice,95000.00,208000.00
Odisha,NAYAGARH,2012,Winter     ,Sesamum,219.00,46.90
Odisha,NAYAGARH,2012,Winter     ,Sugarcane,1241.00,84836.00
Odisha,NAYAGARH,2012,Winter     ,Urad,5182.00,1601.20
Odisha,NAYAGARH,2013,Autumn     ,Groundnut,1.00,.60
Odisha,NAYAGARH,2013,Autumn     ,Maize,299.00,468.10
Odisha,NAYAGARH,2013,Autumn     ,Ragi,27.00,13.30
Odisha,NAYAGARH,2013,Autumn     ,Rice,1000.00,1000.00
Odisha,NAYAGARH,2013,Summer     ,Groundnut,1.00,.50
Odisha,NAYAGARH,2013,Summer     ,Maize,3.00,3.20
Odisha,NAYAGARH,2013,Summer     ,Sesamum,19.00,4.30
Odisha,NAYAGARH,2013,Summer     ,Urad,51.00,15.50
Odisha,NAYAGARH,2013,Winter     ,Groundnut,41.00,44.60
Odisha,NAYAGARH,2013,Winter     ,Horse-gram,1377.00,399.30
Odisha,NAYAGARH,2013,Winter     ,Moong(Green Gram),31814.00,9162.40
Odisha,NAYAGARH,2013,Winter     ,Potato,1.00,9.80
Odisha,NAYAGARH,2013,Winter     ,Rapeseed &Mustard,224.00,29.30
Odisha,NAYAGARH,2013,Winter     ,Rice,101000.00,85000.00
Odisha,NAYAGARH,2013,Winter     ,Sesamum,79.00,12.80
Odisha,NAYAGARH,2013,Winter     ,Sugarcane,1354.00,66684.50
Odisha,NAYAGARH,2013,Winter     ,Urad,5312.00,1529.90
Odisha,NAYAGARH,2014,Autumn     ,Groundnut,21.00,14.30
Odisha,NAYAGARH,2014,Autumn     ,Maize,298.00,524.80
Odisha,NAYAGARH,2014,Autumn     ,Ragi,31.00,19.10
Odisha,NAYAGARH,2014,Autumn     ,Rice,1000.00,1000.00
Odisha,NAYAGARH,2014,Summer     ,Groundnut,1.00,1.70
Odisha,NAYAGARH,2014,Summer     ,Horse-gram,2.00,.50
Odisha,NAYAGARH,2014,Summer     ,Maize,1.00,.90
Odisha,NAYAGARH,2014,Summer     ,Rice,1000.00,1000.00
Odisha,NAYAGARH,2014,Summer     ,Sesamum,10.00,4.50
Odisha,NAYAGARH,2014,Winter     ,Horse-gram,992.00,319.40
Odisha,NAYAGARH,2014,Winter     ,Moong(Green Gram),33033.00,12552.50
Odisha,NAYAGARH,2014,Winter     ,Potato,1.00,15.00
Odisha,NAYAGARH,2014,Winter     ,Rapeseed &Mustard,262.00,43.80
Odisha,NAYAGARH,2014,Winter     ,Rice,90000.00,190000.00
Odisha,NAYAGARH,2014,Winter     ,Sesamum,186.00,35.90
Odisha,NAYAGARH,2014,Winter     ,Sugarcane,1040.00,71794.30
Odisha,NAYAGARH,2014,Winter     ,Urad,4664.00,1655.70
Odisha,NAYAGARH,2015,Autumn     ,Maize,317.00,568.50
Odisha,NAYAGARH,2015,Autumn     ,Ragi,37.00,34.00
Odisha,NAYAGARH,2015,Autumn     ,Rice,1000.00,
Odisha,NAYAGARH,2015,Summer     ,Groundnut,2.00,2.50
Odisha,NAYAGARH,2015,Summer     ,Horse-gram,22.00,2.00
